description,company,category,title,created,longitude,location,adref,redirect_url,latitude,id,__CLASS__,salary_is_predicted,contract_time,salary_max,salary_min,contract_type
"Syntex GmbH Das Syntax Institut ist ein AZAV-zertifizierter Bildungsträger mit Fokus auf digitale Zukunftskompetenzen. Wir sind spezialisiert auf praxisnahe Trainings in App-, Web- und KI-Technologien. In unseren Programmen machen wir Menschen ohne Vorkenntnisse fit für den Einstieg in die Tech-Welt – individuell begleitet und konsequent am Jobmarkt ausgerichtet. Deine Perspektive Weiterbildungsangebot ausschließlich für arbeitslose oder arbeitssuchend Personen, die bei der Agentur für Arbeit o…","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Syntex GmbH'}","{'tag': 'pr-advertising-marketing-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Stellen aus PR, Werbung & Marketing'}",Quereinstieg KI / Data Science (m/w/d) – ohne Vorkenntnisse!,2025-12-28T02:12:47Z,9.79731,"{'display_name': 'Laatzen, Region Hannover (Kreis)', 'area': ['Deutschland', 'Niedersachsen', 'Region Hannover (Kreis)', 'Laatzen'], '__CLASS__': 'Adzuna::API::Response::Location'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiM0NzTkk0Zms4Qkd0ZloxdGJOTy1TQSIsImkiOiI1NTU3OTY3MjUzIn0.6IyLM7CpaIVpxBigAvLaB332lO4Ku-q4O3-X7ceph4I,https://www.adzuna.de/details/5557967253?utm_medium=api&utm_source=a4bcf954,52.31025,5557967253,Adzuna::API::Response::Job,0,full_time,,,permanent
"Syntex GmbH Das Syntax Institut ist ein AZAV-zertifizierter Bildungsträger mit Fokus auf digitale Zukunftskompetenzen. Wir sind spezialisiert auf praxisnahe Trainings in App-, Web- und KI-Technologien. In unseren Programmen machen wir Menschen ohne Vorkenntnisse fit für den Einstieg in die Tech-Welt – individuell begleitet und konsequent am Jobmarkt ausgerichtet. Deine Perspektive Weiterbildungsangebot ausschließlich für arbeitslose oder arbeitssuchend Personen, die bei der Agentur für Arbeit o…","{'display_name': 'Syntex GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}","{'label': 'Stellen aus PR, Werbung & Marketing', 'tag': 'pr-advertising-marketing-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",Quereinstieg KI / Data Science (m/w/d) – ohne Vorkenntnisse!,2025-12-29T02:13:29Z,7.86016,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Rheinland-Pfalz', 'Bad Kreuznach (Kreis)', 'Lochmühle'], 'display_name': 'Lochmühle, Bad Kreuznach (Kreis)'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiM0NzTkk0Zms4Qkd0ZloxdGJOTy1TQSIsImkiOiI1NTU4NzE5ODI5In0.eejf-A69xDeQhL91gvZLLEltsyLgsQ8YwTV3KB-Bw3g,https://www.adzuna.de/details/5558719829?utm_medium=api&utm_source=a4bcf954,49.84593,5558719829,Adzuna::API::Response::Job,0,full_time,,,permanent
"Syntex GmbH Das Syntax Institut ist ein AZAV-zertifizierter Bildungsträger mit Fokus auf digitale Zukunftskompetenzen. Wir sind spezialisiert auf praxisnahe Trainings in App-, Web- und KI-Technologien. In unseren Programmen machen wir Menschen ohne Vorkenntnisse fit für den Einstieg in die Tech-Welt – individuell begleitet und konsequent am Jobmarkt ausgerichtet. Deine Perspektive Weiterbildungsangebot ausschließlich für arbeitslose oder arbeitssuchend Personen, die bei der Agentur für Arbeit o…","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Syntex GmbH'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'pr-advertising-marketing-jobs', 'label': 'Stellen aus PR, Werbung & Marketing'}",Quereinstieg KI / Data Science (m/w/d) – ohne Vorkenntnisse!,2025-12-29T02:13:29Z,8.43196,"{'area': ['Deutschland', 'Rheinland-Pfalz', 'Ludwigshafen am Rhein', 'Mitte'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Mitte, Ludwigshafen am Rhein'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiM0NzTkk0Zms4Qkd0ZloxdGJOTy1TQSIsImkiOiI1NTU4NzE5ODIxIn0.LSZmUjx0ytNTQPOan86Iq4Jqt8CxH-Fwi3ijVypHA-s,https://www.adzuna.de/details/5558719821?utm_medium=api&utm_source=a4bcf954,49.47766,5558719821,Adzuna::API::Response::Job,0,full_time,,,permanent
"Syntex GmbH Das Syntax Institut ist ein AZAV-zertifizierter Bildungsträger mit Fokus auf digitale Zukunftskompetenzen. Wir sind spezialisiert auf praxisnahe Trainings in App-, Web- und KI-Technologien. In unseren Programmen machen wir Menschen ohne Vorkenntnisse fit für den Einstieg in die Tech-Welt – individuell begleitet und konsequent am Jobmarkt ausgerichtet. Deine Perspektive Weiterbildungsangebot ausschließlich für arbeitslose oder arbeitssuchend Personen, die bei der Agentur für Arbeit o…","{'display_name': 'Syntex GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'pr-advertising-marketing-jobs', 'label': 'Stellen aus PR, Werbung & Marketing'}",Quereinstieg KI / Data Science (m/w/d) – ohne Vorkenntnisse!,2025-12-29T02:13:29Z,11.01125,"{'display_name': 'Brühlervorstadt, Erfurt', 'area': ['Deutschland', 'Thüringen', 'Erfurt (Kreis)', 'Erfurt', 'Brühlervorstadt'], '__CLASS__': 'Adzuna::API::Response::Location'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiM0NzTkk0Zms4Qkd0ZloxdGJOTy1TQSIsImkiOiI1NTU4NzE5ODI3In0.dr2QS4e7qlyNsuG5zCrNEKeI1Q120nKOeKLB0jM8-w4,https://www.adzuna.de/details/5558719827?utm_medium=api&utm_source=a4bcf954,50.97143,5558719827,Adzuna::API::Response::Job,0,full_time,,,permanent
"Syntex GmbH Das Syntax Institut ist ein AZAV-zertifizierter Bildungsträger mit Fokus auf digitale Zukunftskompetenzen. Wir sind spezialisiert auf praxisnahe Trainings in App-, Web- und KI-Technologien. In unseren Programmen machen wir Menschen ohne Vorkenntnisse fit für den Einstieg in die Tech-Welt – individuell begleitet und konsequent am Jobmarkt ausgerichtet. Deine Perspektive Weiterbildungsangebot ausschließlich für arbeitslose oder arbeitssuchend Personen, die bei der Agentur für Arbeit o…","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Syntex GmbH'}","{'tag': 'pr-advertising-marketing-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Stellen aus PR, Werbung & Marketing'}",Quereinstieg KI / Data Science (m/w/d) – ohne Vorkenntnisse!,2025-12-29T02:13:29Z,7.04317,"{'display_name': 'Baukau-Ost, Herne', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Herne', 'Baukau-Ost']}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiM0NzTkk0Zms4Qkd0ZloxdGJOTy1TQSIsImkiOiI1NTU4NzE5ODIyIn0.W5gWeMLjmhKBRQ4PneZ4cfPPybTSYYAafkbCCE0fGhk,https://www.adzuna.de/details/5558719822?utm_medium=api&utm_source=a4bcf954,51.53284,5558719822,Adzuna::API::Response::Job,0,full_time,,,permanent
"Syntex GmbH Das Syntax Institut ist ein AZAV-zertifizierter Bildungsträger mit Fokus auf digitale Zukunftskompetenzen. Wir sind spezialisiert auf praxisnahe Trainings in App-, Web- und KI-Technologien. In unseren Programmen machen wir Menschen ohne Vorkenntnisse fit für den Einstieg in die Tech-Welt – individuell begleitet und konsequent am Jobmarkt ausgerichtet. Deine Perspektive Weiterbildungsangebot ausschließlich für arbeitslose oder arbeitssuchend Personen, die bei der Agentur für Arbeit o…","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Syntex GmbH'}","{'label': 'Stellen aus PR, Werbung & Marketing', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'pr-advertising-marketing-jobs'}",Quereinstieg KI / Data Science (m/w/d) – ohne Vorkenntnisse!,2025-12-29T02:13:30Z,12.91435,"{'display_name': 'Altchemnitz, Chemnitz', 'area': ['Deutschland', 'Sachsen', 'Chemnitz (Kreis)', 'Chemnitz', 'Altchemnitz'], '__CLASS__': 'Adzuna::API::Response::Location'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiM0NzTkk0Zms4Qkd0ZloxdGJOTy1TQSIsImkiOiI1NTU4NzE5ODMxIn0.cTLlNEySy1iXO2Edq7NpkTL4Oo8z1Tq-3A0ahT0bKZU,https://www.adzuna.de/details/5558719831?utm_medium=api&utm_source=a4bcf954,50.81688,5558719831,Adzuna::API::Response::Job,0,full_time,,,permanent
"Unsere Welt digitalisiert sich und Du steckst mittendrin. Man ist umgeben von digitalen Systemen, die fortwährend weitere Daten generieren. Richtig interessant wird es aber erst dann, wenn aus all diesen Daten Informationen werden. Künftig werden die Verfahren mit künstlicher Intelligenz weitere Technologiesprünge erneuern. Du möchtest nicht nur die Entwicklungen anderer nutzen, sondern direkt mitentwickeln? Dann bist Du bei Infineon genau richtig. Stellenbeschreibung Während Deines Studiums we…","{'display_name': 'Infineon Technologies AG', '__CLASS__': 'Adzuna::API::Response::Company'}","{'label': 'Technikerstellen', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'engineering-jobs'}",Duales Studium - B. Sc. Künstliche Intelligenz / Data Science,2024-08-13T23:15:56Z,12.112321,"{'display_name': 'Regensburg, Regensburg (Kreis)', 'area': ['Deutschland', 'Bayern', 'Regensburg (Kreis)', 'Regensburg'], '__CLASS__': 'Adzuna::API::Response::Location'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNDgyNDMyOTM4OCIsInMiOiIzQ3NOSTRmazhCR3RmWjF0Yk5PLVNBIn0.GvZtodFvYlYHruITpvRdTKansqq-bJcQTerGpF5pT2Y,https://www.adzuna.de/details/4824329388?utm_medium=api&utm_source=a4bcf954,49.022981,4824329388,Adzuna::API::Response::Job,0,,,,
"Syntex GmbH Das Syntax Institut ist ein AZAV-zertifizierter Bildungsträger mit Fokus auf digitale Zukunftskompetenzen. Wir sind spezialisiert auf praxisnahe Trainings in App-, Web- und KI-Technologien. In unseren Programmen machen wir Menschen ohne Vorkenntnisse fit für den Einstieg in die Tech-Welt – individuell begleitet und konsequent am Jobmarkt ausgerichtet. Deine Perspektive Weiterbildungsangebot ausschließlich für arbeitslose oder arbeitssuchend Personen, die bei der Agentur für Arbeit o…","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Syntex GmbH'}","{'label': 'Stellen aus PR, Werbung & Marketing', 'tag': 'pr-advertising-marketing-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",Quereinstieg KI / Data Science (m/w/d) – ohne Vorkenntnisse!,2025-12-29T02:13:29Z,10.5461,"{'area': ['Deutschland', 'Niedersachsen', 'Wolfenbüttel (Kreis)', 'Wolfenbüttel', 'Juliusstadt'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Juliusstadt, Wolfenbüttel'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiM0NzTkk0Zms4Qkd0ZloxdGJOTy1TQSIsImkiOiI1NTU4NzE5ODI1In0.t3Dl-PwPdkdAuVgIwm9wiH_BNIjb2HuAjJXaBROmBDg,https://www.adzuna.de/details/5558719825?utm_medium=api&utm_source=a4bcf954,52.16301,5558719825,Adzuna::API::Response::Job,0,full_time,,,permanent
"Syntex GmbH Das Syntax Institut ist ein AZAV-zertifizierter Bildungsträger mit Fokus auf digitale Zukunftskompetenzen. Wir sind spezialisiert auf praxisnahe Trainings in App-, Web- und KI-Technologien. In unseren Programmen machen wir Menschen ohne Vorkenntnisse fit für den Einstieg in die Tech-Welt – individuell begleitet und konsequent am Jobmarkt ausgerichtet. Deine Perspektive Weiterbildungsangebot ausschließlich für arbeitslose oder arbeitssuchend Personen, die bei der Agentur für Arbeit o…","{'display_name': 'Syntex GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'pr-advertising-marketing-jobs', 'label': 'Stellen aus PR, Werbung & Marketing'}",Quereinstieg KI / Data Science (m/w/d) – ohne Vorkenntnisse!,2025-12-29T02:13:29Z,6.81526,"{'area': ['Deutschland', 'Nordrhein-Westfalen', 'Rhein-Erft-Kreis', 'Frechen'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Frechen, Rhein-Erft-Kreis'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiM0NzTkk0Zms4Qkd0ZloxdGJOTy1TQSIsImkiOiI1NTU4NzE5ODIwIn0.LK0HThA5TNOHxWwTy4MS3neCJ9ZbgA0MiX3-JxCzIHo,https://www.adzuna.de/details/5558719820?utm_medium=api&utm_source=a4bcf954,50.91005,5558719820,Adzuna::API::Response::Job,0,full_time,,,permanent
"Syntex GmbH Das Syntax Institut ist ein AZAV-zertifizierter Bildungsträger mit Fokus auf digitale Zukunftskompetenzen. Wir sind spezialisiert auf praxisnahe Trainings in App-, Web- und KI-Technologien. In unseren Programmen machen wir Menschen ohne Vorkenntnisse fit für den Einstieg in die Tech-Welt – individuell begleitet und konsequent am Jobmarkt ausgerichtet. Deine Perspektive Weiterbildungsangebot ausschließlich für arbeitslose oder arbeitssuchend Personen, die bei der Agentur für Arbeit o…","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Syntex GmbH'}","{'tag': 'pr-advertising-marketing-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Stellen aus PR, Werbung & Marketing'}",Quereinstieg KI / Data Science (m/w/d) – ohne Vorkenntnisse!,2025-12-29T02:13:29Z,8.991,"{'area': ['Deutschland', 'Baden-Württemberg', 'Böblingen (Kreis)', 'Sindelfingen', 'Flugfeld'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Flugfeld, Sindelfingen'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTU1ODcxOTgxNiIsInMiOiIzQ3NOSTRmazhCR3RmWjF0Yk5PLVNBIn0.Uj5hA6kFs_DaGApTPgMJ75_lFWwiNQ9rDHey0eQJaVs,https://www.adzuna.de/details/5558719816?utm_medium=api&utm_source=a4bcf954,48.68934,5558719816,Adzuna::API::Response::Job,0,full_time,,,permanent
"Syntex GmbH Das Syntax Institut ist ein AZAV-zertifizierter Bildungsträger mit Fokus auf digitale Zukunftskompetenzen. Wir sind spezialisiert auf praxisnahe Trainings in App-, Web- und KI-Technologien. In unseren Programmen machen wir Menschen ohne Vorkenntnisse fit für den Einstieg in die Tech-Welt – individuell begleitet und konsequent am Jobmarkt ausgerichtet. Deine Perspektive Weiterbildungsangebot ausschließlich für arbeitslose oder arbeitssuchend Personen, die bei der Agentur für Arbeit o…","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Syntex GmbH'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'pr-advertising-marketing-jobs', 'label': 'Stellen aus PR, Werbung & Marketing'}",Quereinstieg KI / Data Science (m/w/d) – ohne Vorkenntnisse!,2025-12-29T02:13:29Z,11.63517,"{'display_name': 'Altstadt, Magdeburg', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Sachsen-Anhalt', 'Magdeburg', 'Altstadt']}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiM0NzTkk0Zms4Qkd0ZloxdGJOTy1TQSIsImkiOiI1NTU4NzE5ODI0In0.bilO5FELGPMPERUSTpXdacLZW9XV1E4ThUwncudzdKA,https://www.adzuna.de/details/5558719824?utm_medium=api&utm_source=a4bcf954,52.1286,5558719824,Adzuna::API::Response::Job,0,full_time,,,permanent
"Syntex GmbH Das Syntax Institut ist ein AZAV-zertifizierter Bildungsträger mit Fokus auf digitale Zukunftskompetenzen. Wir sind spezialisiert auf praxisnahe Trainings in App-, Web- und KI-Technologien. In unseren Programmen machen wir Menschen ohne Vorkenntnisse fit für den Einstieg in die Tech-Welt – individuell begleitet und konsequent am Jobmarkt ausgerichtet. Deine Perspektive Weiterbildungsangebot ausschließlich für arbeitslose oder arbeitssuchend Personen, die bei der Agentur für Arbeit o…","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Syntex GmbH'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'pr-advertising-marketing-jobs', 'label': 'Stellen aus PR, Werbung & Marketing'}",Quereinstieg KI / Data Science (m/w/d) – ohne Vorkenntnisse!,2025-12-29T02:13:29Z,10.24833,"{'display_name': 'Altstadt, Schweinfurt', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Bayern', 'Schweinfurt (Kreis)', 'Schweinfurt', 'Altstadt']}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiM0NzTkk0Zms4Qkd0ZloxdGJOTy1TQSIsImkiOiI1NTU4NzE5ODE4In0.gWBHl2UhseIGykjPWjTPCi_roGZjN5v4UkVK6UGxLLE,https://www.adzuna.de/details/5558719818?utm_medium=api&utm_source=a4bcf954,50.05056,5558719818,Adzuna::API::Response::Job,0,full_time,,,permanent
"Syntex GmbH Das Syntax Institut ist ein AZAV-zertifizierter Bildungsträger mit Fokus auf digitale Zukunftskompetenzen. Wir sind spezialisiert auf praxisnahe Trainings in App-, Web- und KI-Technologien. In unseren Programmen machen wir Menschen ohne Vorkenntnisse fit für den Einstieg in die Tech-Welt – individuell begleitet und konsequent am Jobmarkt ausgerichtet. Deine Perspektive Weiterbildungsangebot ausschließlich für arbeitslose oder arbeitssuchend Personen, die bei der Agentur für Arbeit o…","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Syntex GmbH'}","{'tag': 'pr-advertising-marketing-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Stellen aus PR, Werbung & Marketing'}",Quereinstieg KI / Data Science (m/w/d) – ohne Vorkenntnisse!,2025-12-29T02:13:29Z,6.79192,"{'display_name': 'Innenstadt, Euskirchen', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Euskirchen (Kreis)', 'Euskirchen', 'Innenstadt'], '__CLASS__': 'Adzuna::API::Response::Location'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiM0NzTkk0Zms4Qkd0ZloxdGJOTy1TQSIsImkiOiI1NTU4NzE5ODI2In0.qU9jQYECP_5s36-17W4-mNV5JdGKmeSTAM4ozd6KHvc,https://www.adzuna.de/details/5558719826?utm_medium=api&utm_source=a4bcf954,50.65784,5558719826,Adzuna::API::Response::Job,0,full_time,,,permanent
"Syntex GmbH Das Syntax Institut ist ein AZAV-zertifizierter Bildungsträger mit Fokus auf digitale Zukunftskompetenzen. Wir sind spezialisiert auf praxisnahe Trainings in App-, Web- und KI-Technologien. In unseren Programmen machen wir Menschen ohne Vorkenntnisse fit für den Einstieg in die Tech-Welt – individuell begleitet und konsequent am Jobmarkt ausgerichtet. Deine Perspektive Weiterbildungsangebot ausschließlich für arbeitslose oder arbeitssuchend Personen, die bei der Agentur für Arbeit o…","{'display_name': 'Syntex GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}","{'tag': 'pr-advertising-marketing-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Stellen aus PR, Werbung & Marketing'}",Quereinstieg KI / Data Science (m/w/d) – ohne Vorkenntnisse!,2025-12-29T02:13:29Z,8.37439,"{'display_name': 'Innenstadt, Gütersloh', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Gütersloh (Kreis)', 'Gütersloh', 'Innenstadt'], '__CLASS__': 'Adzuna::API::Response::Location'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiM0NzTkk0Zms4Qkd0ZloxdGJOTy1TQSIsImkiOiI1NTU4NzE5ODIzIn0.XpWT5tMpsFlmcRrV2QeRMNdweeXKHxsRuZvlapBgllU,https://www.adzuna.de/details/5558719823?utm_medium=api&utm_source=a4bcf954,51.91605,5558719823,Adzuna::API::Response::Job,0,full_time,,,permanent
"Syntex GmbH Das Syntax Institut ist ein AZAV-zertifizierter Bildungsträger mit Fokus auf digitale Zukunftskompetenzen. Wir sind spezialisiert auf praxisnahe Trainings in App-, Web- und KI-Technologien. In unseren Programmen machen wir Menschen ohne Vorkenntnisse fit für den Einstieg in die Tech-Welt – individuell begleitet und konsequent am Jobmarkt ausgerichtet. Deine Perspektive Weiterbildungsangebot ausschließlich für arbeitslose oder arbeitssuchend Personen, die bei der Agentur für Arbeit o…","{'display_name': 'Syntex GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'pr-advertising-marketing-jobs', 'label': 'Stellen aus PR, Werbung & Marketing'}",Quereinstieg KI / Data Science (m/w/d) – ohne Vorkenntnisse!,2025-12-29T02:13:30Z,7.10344,"{'area': ['Deutschland', 'Nordrhein-Westfalen', 'Bonn', 'Zentrum'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Zentrum, Bonn'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTU1ODcxOTgzMCIsInMiOiIzQ3NOSTRmazhCR3RmWjF0Yk5PLVNBIn0.wJIdEugV6w0Gs4WzVLgnGdsItGQxu9SbD72QFRS0OYg,https://www.adzuna.de/details/5558719830?utm_medium=api&utm_source=a4bcf954,50.73754,5558719830,Adzuna::API::Response::Job,0,full_time,,,permanent
"Syntex GmbH Das Syntax Institut ist ein AZAV-zertifizierter Bildungsträger mit Fokus auf digitale Zukunftskompetenzen. Wir sind spezialisiert auf praxisnahe Trainings in App-, Web- und KI-Technologien. In unseren Programmen machen wir Menschen ohne Vorkenntnisse fit für den Einstieg in die Tech-Welt – individuell begleitet und konsequent am Jobmarkt ausgerichtet. Deine Perspektive Weiterbildungsangebot ausschließlich für arbeitslose oder arbeitssuchend Personen, die bei der Agentur für Arbeit o…","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Syntex GmbH'}","{'label': 'Stellen aus PR, Werbung & Marketing', 'tag': 'pr-advertising-marketing-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",Quereinstieg KI / Data Science (m/w/d) – ohne Vorkenntnisse!,2025-12-29T02:13:29Z,8.87193,"{'display_name': 'Heiligenkirchen, Detmold', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Lippe (Kreis)', 'Detmold', 'Heiligenkirchen']}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTU1ODcxOTgyOCIsInMiOiIzQ3NOSTRmazhCR3RmWjF0Yk5PLVNBIn0.I8enjFcuFnZKP5xGaQD7smQOnsIj9upKOvEJ7mef-gI,https://www.adzuna.de/details/5558719828?utm_medium=api&utm_source=a4bcf954,51.90883,5558719828,Adzuna::API::Response::Job,0,full_time,,,permanent
"Syntex GmbH Das Syntax Institut ist ein AZAV-zertifizierter Bildungsträger mit Fokus auf digitale Zukunftskompetenzen. Wir sind spezialisiert auf praxisnahe Trainings in App-, Web- und KI-Technologien. In unseren Programmen machen wir Menschen ohne Vorkenntnisse fit für den Einstieg in die Tech-Welt – individuell begleitet und konsequent am Jobmarkt ausgerichtet. Deine Perspektive Weiterbildungsangebot ausschließlich für arbeitslose oder arbeitssuchend Personen, die bei der Agentur für Arbeit o…","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Syntex GmbH'}","{'label': 'Stellen aus PR, Werbung & Marketing', 'tag': 'pr-advertising-marketing-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",Quereinstieg KI / Data Science (m/w/d) – ohne Vorkenntnisse!,2025-12-29T02:13:30Z,7.11784,"{'display_name': 'Gemeinde Odenthal, Bergisch Gladbach', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Rheinisch-Bergischer Kreis', 'Bergisch Gladbach', 'Gemeinde Odenthal']}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTU1ODcxOTgzNSIsInMiOiIzQ3NOSTRmazhCR3RmWjF0Yk5PLVNBIn0.Fjuydl1WFWkN5V7_niDFDNZEUa7SyFp2Ao5tp_BmovE,https://www.adzuna.de/details/5558719835?utm_medium=api&utm_source=a4bcf954,51.03364,5558719835,Adzuna::API::Response::Job,0,full_time,,,permanent
